ts	snmplinuxmeminfo_percent_available_memory
2021-06-23 12:38:47	47.0
2021-06-23 12:43:47	47.0
2021-06-23 12:48:47	47.0
2021-06-23 12:53:47	47.0
2021-06-23 12:58:47	47.0
2021-06-23 13:03:47	47.0
2021-06-23 13:08:47	47.0
2021-06-23 13:13:47	47.0
2021-06-23 13:18:47	47.0
2021-06-23 13:23:47	47.0
2021-06-23 13:28:47	47.0
2021-06-23 13:33:47	47.0
2021-06-23 13:38:47	47.0
2021-06-23 13:43:47	47.0
2021-06-23 13:48:47	47.0
2021-06-23 13:53:47	47.0
2021-06-23 13:58:47	47.0
2021-06-23 14:03:47	47.0
2021-06-23 14:08:47	47.0
2021-06-23 14:13:47	47.0
2021-06-23 14:18:47	47.0
2021-06-23 14:23:47	47.0
2021-06-23 14:28:47	47.0
2021-06-23 14:33:47	47.0
2021-06-23 14:38:47	47.0
2021-06-23 14:43:47	47.0
2021-06-23 14:48:47	47.0
2021-06-23 14:53:47	47.0
2021-06-23 14:58:47	47.0
2021-06-23 15:03:47	47.0
2021-06-23 15:08:47	47.0
2021-06-23 15:13:47	47.0
2021-06-23 15:18:47	47.0
2021-06-23 15:23:47	47.0
2021-06-23 15:28:47	47.0
2021-06-23 15:33:47	47.0
2021-06-23 15:38:47	47.0
2021-06-23 15:43:47	47.0
2021-06-23 15:48:47	47.0
2021-06-23 15:53:47	47.0
2021-06-23 15:58:47	47.0
2021-06-23 16:03:47	47.0
2021-06-23 16:08:47	47.0
2021-06-23 16:13:47	47.0
2021-06-23 16:18:47	47.0
2021-06-23 16:23:47	47.0
2021-06-23 16:28:47	47.0
2021-06-23 16:33:47	47.0
2021-06-23 16:38:47	47.0
2021-06-23 16:43:47	47.0
2021-06-23 16:48:47	47.0
2021-06-23 16:53:47	47.0
2021-06-23 16:58:47	47.0
2021-06-23 17:03:47	47.0
2021-06-23 17:08:47	47.0
2021-06-23 17:13:47	47.0
2021-06-23 17:18:47	47.0
2021-06-23 17:23:47	47.0
2021-06-23 17:28:47	47.0
2021-06-23 17:33:47	47.0
2021-06-23 17:38:47	47.0
2021-06-23 17:43:47	47.0
2021-06-23 17:48:47	47.0
2021-06-23 17:53:47	47.0
2021-06-23 17:58:47	47.0
2021-06-23 18:03:47	47.0
2021-06-23 18:08:47	47.0
2021-06-23 18:13:47	47.0
2021-06-23 18:18:47	47.0
2021-06-23 18:23:47	47.0
2021-06-23 18:28:47	47.0
2021-06-23 18:33:47	47.0
2021-06-23 18:38:47	47.0
2021-06-23 18:43:47	47.0
2021-06-23 18:48:47	47.0
2021-06-23 18:53:47	47.0
2021-06-23 18:58:47	47.0
2021-06-23 19:03:47	47.0
2021-06-23 19:08:47	47.0
2021-06-23 19:13:47	47.0
2021-06-23 19:18:47	47.0
2021-06-23 19:23:47	47.0
2021-06-23 19:28:47	47.0
2021-06-23 19:33:47	47.0
2021-06-23 19:38:47	47.0
2021-06-23 19:43:47	47.0
2021-06-23 19:48:47	47.0
2021-06-23 19:53:47	47.0
2021-06-23 19:58:47	47.0
2021-06-23 20:03:47	47.0
2021-06-23 20:08:47	47.0
2021-06-23 20:13:47	47.0
2021-06-23 20:18:47	47.0
2021-06-23 20:23:47	47.0
2021-06-23 20:28:47	47.0
2021-06-23 20:33:47	47.0
2021-06-23 20:38:47	47.0
2021-06-23 20:43:47	47.0
2021-06-23 20:48:47	47.0
2021-06-23 20:53:47	47.0
2021-06-23 20:58:47	47.0
2021-06-23 21:03:47	47.0
2021-06-23 21:08:47	47.0
2021-06-23 21:13:47	47.0
2021-06-23 21:18:47	47.0
2021-06-23 21:23:47	47.0
2021-06-23 21:28:47	47.0
2021-06-23 21:33:47	47.0
2021-06-23 21:38:47	47.0
2021-06-23 21:43:47	47.0
2021-06-23 21:48:47	47.0
2021-06-23 21:53:47	47.0
2021-06-23 21:58:47	47.0
2021-06-23 22:03:47	47.0
2021-06-23 22:08:47	47.0
2021-06-23 22:13:47	47.0
2021-06-23 22:18:47	47.0
2021-06-23 22:23:47	47.0
2021-06-23 22:28:47	47.0
2021-06-23 22:33:47	47.0
2021-06-23 22:38:47	47.0
2021-06-23 22:43:47	47.0
2021-06-23 22:48:47	47.0
2021-06-23 22:53:47	47.0
2021-06-23 22:58:47	47.0
2021-06-23 23:03:47	47.0
2021-06-23 23:08:47	47.0
2021-06-23 23:13:47	47.0
2021-06-23 23:18:47	47.0
2021-06-23 23:23:47	47.0
2021-06-23 23:28:47	47.0
2021-06-23 23:33:47	47.0
2021-06-23 23:38:47	47.0
2021-06-23 23:43:47	47.0
2021-06-23 23:48:47	47.0
2021-06-23 23:53:47	47.0
2021-06-23 23:58:47	47.0
2021-06-24 00:03:47	47.0
2021-06-24 00:08:47	47.0
2021-06-24 00:13:47	47.0
2021-06-24 00:18:47	47.0
2021-06-24 00:23:47	47.0
2021-06-24 00:28:47	47.0
2021-06-24 00:33:47	47.0
2021-06-24 00:38:47	47.0
2021-06-24 00:43:47	47.0
2021-06-24 00:48:47	47.0
2021-06-24 00:53:47	47.0
2021-06-24 00:58:47	47.0
2021-06-24 01:03:47	47.0
2021-06-24 01:08:47	47.0
2021-06-24 01:13:47	47.0
2021-06-24 01:18:47	47.0
2021-06-24 01:23:47	47.0
2021-06-24 01:28:47	47.0
2021-06-24 01:33:47	47.0
2021-06-24 01:38:47	47.0
2021-06-24 01:43:47	47.0
2021-06-24 01:48:47	47.0
2021-06-24 01:53:47	47.0
2021-06-24 01:58:47	47.0
2021-06-24 02:03:47	47.0
2021-06-24 02:08:47	47.0
2021-06-24 02:13:47	47.0
2021-06-24 02:18:47	47.0
2021-06-24 02:23:47	47.0
2021-06-24 02:28:47	47.0
2021-06-24 02:33:47	47.0
2021-06-24 02:38:47	47.0
2021-06-24 02:43:47	47.0
2021-06-24 02:48:47	47.0
2021-06-24 02:53:47	47.0
2021-06-24 02:58:47	47.0
2021-06-24 03:03:47	47.0
2021-06-24 03:08:47	47.0
2021-06-24 03:13:47	47.0
2021-06-24 03:18:47	47.0
2021-06-24 03:23:47	47.0
2021-06-24 03:28:47	47.0
2021-06-24 03:33:47	47.0
2021-06-24 03:38:47	47.0
2021-06-24 03:43:47	47.0
2021-06-24 03:48:47	47.0
2021-06-24 03:53:47	47.0
2021-06-24 03:58:47	47.0
2021-06-24 04:03:47	47.0
2021-06-24 04:08:47	47.0
2021-06-24 04:13:47	47.0
2021-06-24 04:18:47	47.0
2021-06-24 04:23:47	47.0
2021-06-24 04:28:47	47.0
2021-06-24 04:33:47	47.0
2021-06-24 04:38:47	47.0
2021-06-24 04:43:47	47.0
2021-06-24 04:48:47	47.0
2021-06-24 04:53:47	47.0
2021-06-24 04:58:47	47.0
2021-06-24 05:03:47	47.0
2021-06-24 05:08:47	47.0
2021-06-24 05:13:47	47.0
2021-06-24 05:18:47	47.0
2021-06-24 05:23:47	47.0
2021-06-24 05:28:47	47.0
2021-06-24 05:33:47	47.0
2021-06-24 05:38:47	47.0
2021-06-24 05:43:47	47.0
2021-06-24 05:48:47	47.0
2021-06-24 05:53:47	47.0
2021-06-24 05:58:47	47.0
2021-06-24 06:03:47	47.0
2021-06-24 06:08:47	47.0
2021-06-24 06:13:47	47.0
2021-06-24 06:18:47	47.0
2021-06-24 06:23:47	47.0
2021-06-24 06:28:47	47.0
2021-06-24 06:33:47	47.0
2021-06-24 06:38:47	47.0
2021-06-24 06:43:47	47.0
2021-06-24 06:48:47	47.0
2021-06-24 06:53:47	47.0
2021-06-24 06:58:47	47.0
2021-06-24 07:03:47	47.0
2021-06-24 07:08:47	47.0
2021-06-24 07:13:47	47.0
2021-06-24 07:18:47	47.0
2021-06-24 07:23:47	47.0
2021-06-24 07:28:47	47.0
2021-06-24 07:33:47	47.0
2021-06-24 07:38:47	47.0
2021-06-24 07:43:47	47.0
2021-06-24 07:48:47	47.0
2021-06-24 07:53:47	47.0
2021-06-24 07:58:47	47.0
2021-06-24 08:03:47	47.0
2021-06-24 08:08:47	47.0
2021-06-24 08:13:47	47.0
2021-06-24 08:18:47	47.0
2021-06-24 08:23:47	47.0
2021-06-24 08:28:47	47.0
2021-06-24 08:33:47	47.0
2021-06-24 08:38:47	47.0
2021-06-24 08:43:47	47.0
2021-06-24 08:48:47	47.0
2021-06-24 08:53:47	47.0
2021-06-24 08:58:47	47.0
2021-06-24 09:03:47	47.0
2021-06-24 09:08:47	47.0
2021-06-24 09:13:47	47.0
2021-06-24 09:18:47	47.0
2021-06-24 09:23:47	47.0
2021-06-24 09:28:47	47.0
2021-06-24 09:33:47	47.0
2021-06-24 09:38:47	47.0
2021-06-24 09:43:47	47.0
2021-06-24 09:48:47	47.0
2021-06-24 09:53:47	47.0
2021-06-24 09:58:47	47.0
2021-06-24 10:03:47	47.0
2021-06-24 10:08:47	47.0
2021-06-24 10:13:47	47.0
2021-06-24 10:18:47	47.0
2021-06-24 10:23:47	47.0
2021-06-24 10:28:47	47.0
2021-06-24 10:33:47	47.0
2021-06-24 10:38:47	47.0
2021-06-24 10:43:47	47.0
2021-06-24 10:48:47	47.0
2021-06-24 10:53:47	47.0
2021-06-24 10:58:47	47.0
2021-06-24 11:03:47	47.0
2021-06-24 11:08:47	47.0
2021-06-24 11:13:47	47.0
2021-06-24 11:18:47	47.0
2021-06-24 11:23:47	47.0
2021-06-24 11:28:47	47.0
2021-06-24 11:33:47	47.0
2021-06-24 11:38:47	47.0
2021-06-24 11:43:47	47.0
2021-06-24 11:48:47	47.0
2021-06-24 11:53:47	47.0
2021-06-24 11:58:47	47.0
2021-06-24 12:03:47	47.0
2021-06-24 12:08:47	47.0
2021-06-24 12:13:47	47.0
2021-06-24 12:18:47	47.0
2021-06-24 12:23:47	47.0
2021-06-24 12:28:47	47.0
2021-06-24 12:33:47	47.0
2021-06-24 12:38:47	47.0
2021-06-24 12:43:47	47.0
2021-06-24 12:48:47	47.0
2021-06-24 12:53:47	47.0
2021-06-24 12:58:47	47.0
2021-06-24 13:03:47	47.0
2021-06-24 13:08:47	47.0
2021-06-24 13:13:47	47.0
2021-06-24 13:18:47	47.0
2021-06-24 13:23:47	47.0
2021-06-24 13:28:47	47.0
2021-06-24 13:33:47	47.0
2021-06-24 13:38:47	47.0
2021-06-24 13:43:47	47.0
2021-06-24 13:48:47	47.0
2021-06-24 13:53:47	47.0
2021-06-24 13:58:47	47.0
2021-06-24 14:03:47	47.0
2021-06-24 14:08:47	47.0
2021-06-24 14:13:47	47.0
2021-06-24 14:18:47	47.0
2021-06-24 14:23:47	47.0
2021-06-24 14:28:47	47.0
2021-06-24 14:33:47	47.0
2021-06-24 14:38:47	47.0
2021-06-24 14:43:47	47.0
2021-06-24 14:48:47	47.0
2021-06-24 14:53:47	47.0
2021-06-24 14:58:47	47.0
2021-06-24 15:03:47	47.0
2021-06-24 15:08:47	47.0
2021-06-24 15:13:47	47.0
2021-06-24 15:18:47	47.0
2021-06-24 15:23:47	47.0
2021-06-24 15:28:47	47.0
2021-06-24 15:33:47	47.0
2021-06-24 15:38:47	47.0
2021-06-24 15:43:47	47.0
2021-06-24 15:48:47	47.0
2021-06-24 15:53:47	47.0
2021-06-24 15:58:47	47.0
2021-06-24 16:03:47	47.0
2021-06-24 16:08:47	47.0
2021-06-24 16:13:47	47.0
2021-06-24 16:18:47	47.0
2021-06-24 16:23:47	47.0
2021-06-24 16:28:47	47.0
2021-06-24 16:33:47	47.0
2021-06-24 16:38:47	47.0
2021-06-24 16:43:47	47.0
2021-06-24 16:48:47	47.0
2021-06-24 16:53:47	47.0
2021-06-24 16:58:47	47.0
2021-06-24 17:03:47	47.0
2021-06-24 17:08:47	47.0
2021-06-24 17:13:47	47.0
2021-06-24 17:18:47	47.0
2021-06-24 17:23:47	47.0
2021-06-24 17:28:47	47.0
2021-06-24 17:33:47	47.0
2021-06-24 17:38:47	47.0
2021-06-24 17:43:47	47.0
2021-06-24 17:48:47	47.0
2021-06-24 17:53:47	47.0
2021-06-24 17:58:47	47.0
2021-06-24 18:03:47	47.0
2021-06-24 18:08:47	47.0
2021-06-24 18:13:47	47.0
2021-06-24 18:18:47	47.0
2021-06-24 18:23:47	47.0
2021-06-24 18:28:47	47.0
2021-06-24 18:33:47	47.0
2021-06-24 18:38:47	47.0
2021-06-24 18:43:47	47.0
2021-06-24 18:48:47	47.0
2021-06-24 18:53:47	47.0
2021-06-24 18:58:47	47.0
2021-06-24 19:03:47	47.0
2021-06-24 19:08:47	47.0
2021-06-24 19:13:47	47.0
2021-06-24 19:18:47	47.0
2021-06-24 19:23:47	47.0
2021-06-24 19:28:47	47.0
2021-06-24 19:33:47	47.0
2021-06-24 19:38:47	47.0
2021-06-24 19:43:47	47.0
2021-06-24 19:48:47	47.0
2021-06-24 19:53:47	47.0
2021-06-24 19:58:47	47.0
2021-06-24 20:03:47	47.0
2021-06-24 20:08:47	47.0
2021-06-24 20:13:47	47.0
2021-06-24 20:18:47	47.0
2021-06-24 20:23:47	47.0
2021-06-24 20:28:47	47.0
2021-06-24 20:33:47	47.0
2021-06-24 20:38:47	47.0
2021-06-24 20:43:47	47.0
2021-06-24 20:48:47	47.0
2021-06-24 20:53:47	47.0
2021-06-24 20:58:47	47.0
2021-06-24 21:03:47	47.0
2021-06-24 21:08:47	47.0
2021-06-24 21:13:47	47.0
2021-06-24 21:18:47	47.0
2021-06-24 21:23:47	47.0
2021-06-24 21:28:47	47.0
2021-06-24 21:33:47	47.0
2021-06-24 21:38:47	47.0
2021-06-24 21:43:47	47.0
2021-06-24 21:48:47	47.0
2021-06-24 21:53:47	47.0
2021-06-24 21:58:47	47.0
2021-06-24 22:03:47	47.0
2021-06-24 22:08:47	47.0
2021-06-24 22:13:47	47.0
2021-06-24 22:18:47	47.0
2021-06-24 22:23:47	47.0
2021-06-24 22:28:47	47.0
2021-06-24 22:33:47	47.0
2021-06-24 22:38:47	47.0
2021-06-24 22:43:47	47.0
2021-06-24 22:48:47	47.0
2021-06-24 22:53:47	47.0
2021-06-24 22:58:47	47.0
2021-06-24 23:03:47	47.0
2021-06-24 23:08:47	47.0
2021-06-24 23:13:47	47.0
2021-06-24 23:18:47	47.0
2021-06-24 23:23:47	47.0
2021-06-24 23:28:47	47.0
2021-06-24 23:33:47	47.0
2021-06-24 23:38:47	47.0
2021-06-24 23:43:47	47.0
2021-06-24 23:48:47	47.0
2021-06-24 23:53:47	47.0
2021-06-24 23:58:47	47.0
2021-06-25 00:03:47	47.0
2021-06-25 00:08:47	47.0
2021-06-25 00:13:47	47.0
2021-06-25 00:18:47	47.0
2021-06-25 00:23:47	47.0
2021-06-25 00:28:47	47.0
2021-06-25 00:33:47	47.0
2021-06-25 00:38:47	47.0
2021-06-25 00:43:47	47.0
2021-06-25 00:48:47	47.0
2021-06-25 00:53:47	47.0
2021-06-25 00:58:47	47.0
2021-06-25 01:03:47	47.0
2021-06-25 01:08:47	47.0
2021-06-25 01:13:47	47.0
2021-06-25 01:18:47	47.0
2021-06-25 01:23:47	47.0
2021-06-25 01:28:47	47.0
2021-06-25 01:33:47	47.0
2021-06-25 01:38:47	47.0
2021-06-25 01:43:47	47.0
2021-06-25 01:48:47	47.0
2021-06-25 01:53:47	47.0
2021-06-25 01:58:47	47.0
2021-06-25 02:03:47	47.0
2021-06-25 02:08:47	47.0
2021-06-25 02:13:47	47.0
2021-06-25 02:18:47	47.0
2021-06-25 02:23:47	47.0
2021-06-25 02:28:47	47.0
2021-06-25 02:33:47	47.0
2021-06-25 02:38:47	47.0
2021-06-25 02:43:47	47.0
2021-06-25 02:48:47	47.0
2021-06-25 02:53:47	47.0
2021-06-25 02:58:47	47.0
2021-06-25 03:03:47	47.0
2021-06-25 03:08:47	47.0
2021-06-25 03:13:47	47.0
2021-06-25 03:18:47	47.0
2021-06-25 03:23:47	47.0
2021-06-25 03:28:47	47.0
2021-06-25 03:33:47	47.0
2021-06-25 03:38:47	47.0
2021-06-25 03:43:47	47.0
2021-06-25 03:48:47	47.0
2021-06-25 03:53:47	47.0
2021-06-25 03:58:47	47.0
2021-06-25 04:03:47	47.0
2021-06-25 04:08:47	47.0
2021-06-25 04:13:47	47.0
2021-06-25 04:18:47	47.0
2021-06-25 04:23:47	47.0
2021-06-25 04:28:47	47.0
2021-06-25 04:33:47	47.0
2021-06-25 04:38:47	47.0
2021-06-25 04:43:47	47.0
2021-06-25 04:48:47	47.0
2021-06-25 04:53:47	47.0
2021-06-25 04:58:47	47.0
2021-06-25 05:03:47	47.0
2021-06-25 05:08:47	47.0
2021-06-25 05:13:47	47.0
2021-06-25 05:18:47	47.0
2021-06-25 05:23:47	47.0
2021-06-25 05:28:47	47.0
2021-06-25 05:33:47	47.0
2021-06-25 05:38:47	47.0
2021-06-25 05:43:47	47.0
2021-06-25 05:48:47	47.0
2021-06-25 05:53:47	47.0
2021-06-25 05:58:47	47.0
2021-06-25 06:03:47	47.0
2021-06-25 06:08:47	47.0
2021-06-25 06:13:47	47.0
2021-06-25 06:18:47	47.0
2021-06-25 06:23:47	47.0
2021-06-25 06:28:47	47.0
2021-06-25 06:33:47	47.0
2021-06-25 06:38:47	47.0
2021-06-25 06:43:47	47.0
2021-06-25 06:48:47	47.0
2021-06-25 06:53:47	47.0
2021-06-25 06:58:47	47.0
2021-06-25 07:03:47	47.0
2021-06-25 07:08:47	47.0
2021-06-25 07:13:47	47.0
2021-06-25 07:18:47	47.0
2021-06-25 07:23:47	47.0
2021-06-25 07:28:47	47.0
2021-06-25 07:33:47	47.0
2021-06-25 07:38:47	47.0
2021-06-25 07:43:47	47.0
2021-06-25 07:48:47	47.0
2021-06-25 07:53:47	47.0
2021-06-25 07:58:47	47.0
2021-06-25 08:03:47	47.0
2021-06-25 08:08:47	47.0
2021-06-25 08:13:47	47.0
2021-06-25 08:18:47	47.0
2021-06-25 08:23:47	47.0
2021-06-25 08:28:47	47.0
2021-06-25 08:33:47	47.0
2021-06-25 08:38:47	47.0
2021-06-25 08:43:47	47.0
2021-06-25 08:48:47	47.0
2021-06-25 08:53:47	47.0
2021-06-25 08:58:47	47.0
2021-06-25 09:03:47	47.0
2021-06-25 09:08:47	47.0
2021-06-25 09:13:47	47.0
2021-06-25 09:18:47	47.0
2021-06-25 09:23:47	47.0
2021-06-25 09:28:47	47.0
2021-06-25 09:33:47	47.0
2021-06-25 09:38:47	47.0
2021-06-25 09:43:47	47.0
2021-06-25 09:48:47	47.0
2021-06-25 09:53:47	47.0
2021-06-25 09:58:47	47.0
2021-06-25 10:03:47	47.0
2021-06-25 10:08:47	47.0
2021-06-25 10:13:47	47.0
2021-06-25 10:18:47	47.0
2021-06-25 10:23:47	47.0
2021-06-25 10:28:47	47.0
2021-06-25 10:33:47	47.0
2021-06-25 10:38:47	47.0
2021-06-25 10:43:47	47.0
2021-06-25 10:48:47	47.0
2021-06-25 10:53:47	47.0
2021-06-25 10:58:47	47.0
2021-06-25 11:03:47	47.0
2021-06-25 11:08:47	47.0
2021-06-25 11:13:47	47.0
2021-06-25 11:18:47	47.0
2021-06-25 11:23:47	47.0
2021-06-25 11:28:47	47.0
2021-06-25 11:33:47	47.0
2021-06-25 11:38:47	47.0
2021-06-25 11:43:47	47.0
2021-06-25 11:48:47	47.0
2021-06-25 11:53:47	47.0
2021-06-25 11:58:47	47.0
2021-06-25 12:03:47	47.0
2021-06-25 12:08:47	47.0
2021-06-25 12:13:47	47.0
2021-06-25 12:18:47	47.0
2021-06-25 12:23:47	47.0
2021-06-25 12:28:47	47.0
2021-06-25 12:33:47	47.0
2021-06-25 12:38:47	47.0
2021-06-25 12:43:47	47.0
2021-06-25 12:48:47	47.0
2021-06-25 12:53:47	47.0
2021-06-25 12:58:47	47.0
2021-06-25 13:03:47	47.0
2021-06-25 13:08:47	47.0
2021-06-25 13:13:47	47.0
2021-06-25 13:18:47	47.0
2021-06-25 13:23:47	47.0
2021-06-25 13:28:47	47.0
2021-06-25 13:33:47	47.0
2021-06-25 13:38:47	47.0
2021-06-25 13:43:47	47.0
2021-06-25 13:48:47	47.0
2021-06-25 13:53:47	47.0
2021-06-25 13:58:47	47.0
2021-06-25 14:03:47	47.0
2021-06-25 14:08:47	47.0
2021-06-25 14:13:47	47.0
2021-06-25 14:18:47	47.0
2021-06-25 14:23:47	47.0
2021-06-25 14:28:47	47.0
2021-06-25 14:33:47	47.0
2021-06-25 14:38:47	47.0
2021-06-25 14:43:47	47.0
2021-06-25 14:48:47	47.0
2021-06-25 14:53:47	47.0
2021-06-25 14:58:47	47.0
2021-06-25 15:03:47	47.0
2021-06-25 15:08:47	47.0
2021-06-25 15:13:47	47.0
2021-06-25 15:18:47	47.0
2021-06-25 15:23:47	47.0
2021-06-25 15:28:47	47.0
2021-06-25 15:33:47	47.0
2021-06-25 15:38:47	47.0
2021-06-25 15:43:47	47.0
2021-06-25 15:48:47	47.0
2021-06-25 15:53:47	47.0
2021-06-25 15:58:47	47.0
2021-06-25 16:04:07	88.0
2021-06-25 16:14:10	88.0
2021-06-25 16:19:10	88.0
2021-06-25 16:24:10	88.0
2021-06-25 16:29:10	88.0
2021-06-25 16:34:10	88.0
2021-06-25 16:39:10	88.0
2021-06-25 16:44:10	88.0
2021-06-25 16:49:10	88.0
2021-06-25 16:54:10	88.0
2021-06-25 16:59:10	88.0
2021-06-25 17:04:10	88.0
2021-06-25 17:09:10	88.0
2021-06-25 17:14:10	88.0
2021-06-25 17:19:10	88.0
2021-06-25 17:24:10	88.0
2021-06-25 17:29:10	88.0
2021-06-25 17:34:10	88.0
2021-06-25 17:39:10	88.0
2021-06-25 17:44:10	88.0
2021-06-25 17:49:10	88.0
2021-06-25 17:54:10	88.0
2021-06-25 17:59:10	88.0
2021-06-25 18:04:10	88.0
2021-06-25 18:09:10	88.0
2021-06-25 18:14:10	88.0
2021-06-25 18:19:10	88.0
2021-06-25 18:24:10	88.0
2021-06-25 18:29:10	88.0
2021-06-25 18:34:10	88.0
2021-06-25 18:39:10	88.0
2021-06-25 18:44:10	88.0
2021-06-25 18:49:10	88.0
2021-06-25 18:54:10	88.0
2021-06-25 18:59:10	88.0
2021-06-25 19:04:10	88.0
2021-06-25 19:09:10	88.0
2021-06-25 19:14:10	88.0
2021-06-25 19:19:10	88.0
2021-06-25 19:24:10	88.0
2021-06-25 19:29:10	88.0
2021-06-25 19:34:10	88.0
2021-06-25 19:39:10	88.0
2021-06-25 19:44:10	88.0
2021-06-25 19:49:10	88.0
2021-06-25 19:54:10	88.0
2021-06-25 19:59:10	88.0
2021-06-25 20:04:10	88.0
2021-06-25 20:09:10	88.0
2021-06-25 20:14:10	88.0
2021-06-25 20:19:10	88.0
2021-06-25 20:24:10	88.0
2021-06-25 20:29:10	88.0
2021-06-25 20:34:10	88.0
2021-06-25 20:39:10	88.0
2021-06-25 20:44:10	88.0
2021-06-25 20:49:10	88.0
2021-06-25 20:54:10	88.0
2021-06-25 20:59:10	88.0
2021-06-25 21:04:10	88.0
2021-06-25 21:09:10	87.0
2021-06-25 21:14:10	87.0
2021-06-25 21:19:10	87.0
2021-06-25 21:24:10	87.0
2021-06-25 21:29:10	87.0
2021-06-25 21:34:10	87.0
2021-06-25 21:39:10	84.0
2021-06-25 21:44:10	84.0
2021-06-25 21:49:10	84.0
2021-06-25 21:54:10	84.0
2021-06-25 21:59:10	84.0
2021-06-25 22:04:10	84.0
2021-06-25 22:09:10	84.0
2021-06-25 22:14:10	84.0
2021-06-25 22:19:10	84.0
2021-06-25 22:24:10	84.0
2021-06-25 22:29:10	84.0
2021-06-25 22:34:10	84.0
2021-06-25 22:39:10	84.0
2021-06-25 22:44:10	84.0
2021-06-25 22:49:10	84.0
2021-06-25 22:54:10	84.0
2021-06-25 22:59:10	84.0
2021-06-25 23:04:10	84.0
2021-06-25 23:09:10	84.0
2021-06-25 23:14:10	84.0
2021-06-25 23:19:10	84.0
2021-06-25 23:24:10	84.0
2021-06-25 23:29:10	84.0
2021-06-25 23:34:10	84.0
2021-06-25 23:39:10	84.0
2021-06-25 23:44:10	84.0
2021-06-25 23:49:10	84.0
2021-06-25 23:54:10	84.0
2021-06-25 23:59:10	84.0
2021-06-26 00:04:10	84.0
2021-06-26 00:09:10	84.0
2021-06-26 00:14:10	84.0
2021-06-26 00:19:10	84.0
2021-06-26 00:24:10	84.0
2021-06-26 00:29:10	84.0
2021-06-26 00:34:10	84.0
2021-06-26 00:39:10	84.0
2021-06-26 00:44:10	84.0
2021-06-26 00:49:10	84.0
2021-06-26 00:54:10	84.0
2021-06-26 00:59:10	84.0
2021-06-26 01:04:10	84.0
2021-06-26 01:09:10	84.0
2021-06-26 01:14:10	84.0
2021-06-26 01:19:10	84.0
2021-06-26 01:24:10	84.0
2021-06-26 01:29:10	84.0
2021-06-26 01:34:10	84.0
2021-06-26 01:39:10	84.0
2021-06-26 01:44:10	84.0
2021-06-26 01:49:10	84.0
2021-06-26 01:54:10	84.0
2021-06-26 01:59:10	84.0
2021-06-26 02:04:10	84.0
2021-06-26 02:09:10	84.0
2021-06-26 02:14:10	84.0
2021-06-26 02:19:10	84.0
2021-06-26 02:24:10	84.0
2021-06-26 02:29:10	84.0
2021-06-26 02:34:10	84.0
2021-06-26 02:39:10	84.0
2021-06-26 02:44:10	84.0
2021-06-26 02:49:10	84.0
2021-06-26 02:54:10	84.0
2021-06-26 02:59:10	84.0
2021-06-26 03:04:10	84.0
2021-06-26 03:09:10	84.0
2021-06-26 03:14:10	84.0
2021-06-26 03:19:10	84.0
2021-06-26 03:24:10	84.0
2021-06-26 03:29:10	84.0
2021-06-26 03:34:10	84.0
2021-06-26 03:39:10	84.0
2021-06-26 03:44:10	84.0
2021-06-26 03:49:10	84.0
2021-06-26 03:54:10	84.0
2021-06-26 03:59:10	84.0
2021-06-26 04:04:10	84.0
2021-06-26 04:09:10	83.0
2021-06-26 04:14:10	83.0
2021-06-26 04:19:10	83.0
2021-06-26 04:24:10	83.0
2021-06-26 04:29:10	83.0
2021-06-26 04:34:10	83.0
2021-06-26 04:39:10	83.0
2021-06-26 04:44:10	83.0
2021-06-26 04:49:10	83.0
2021-06-26 04:54:10	83.0
2021-06-26 04:59:10	83.0
2021-06-26 05:04:10	83.0
2021-06-26 05:09:10	83.0
2021-06-26 05:14:10	83.0
2021-06-26 05:19:10	83.0
2021-06-26 05:24:10	83.0
2021-06-26 05:29:10	83.0
2021-06-26 05:34:10	83.0
2021-06-26 05:39:10	83.0
2021-06-26 05:44:10	83.0
2021-06-26 05:49:10	83.0
2021-06-26 05:54:10	83.0
2021-06-26 05:59:10	83.0
2021-06-26 06:04:10	83.0
2021-06-26 06:09:10	83.0
2021-06-26 06:14:10	83.0
2021-06-26 06:19:10	83.0
2021-06-26 06:24:10	83.0
2021-06-26 06:29:10	83.0
2021-06-26 06:34:10	83.0
2021-06-26 06:39:10	83.0
2021-06-26 06:44:10	83.0
2021-06-26 06:49:10	83.0
2021-06-26 06:54:10	83.0
2021-06-26 06:59:10	83.0
2021-06-26 07:04:10	83.0
2021-06-26 07:09:10	83.0
2021-06-26 07:14:10	82.0
2021-06-26 07:19:10	82.0
2021-06-26 07:24:10	82.0
2021-06-26 07:29:10	82.0
2021-06-26 07:34:10	82.0
2021-06-26 07:39:10	82.0
2021-06-26 07:44:10	82.0
2021-06-26 07:49:10	82.0
2021-06-26 07:54:10	82.0
2021-06-26 07:59:10	82.0
2021-06-26 08:04:10	82.0
2021-06-26 08:09:10	82.0
2021-06-26 08:14:10	82.0
2021-06-26 08:19:10	82.0
2021-06-26 08:24:10	82.0
2021-06-26 08:29:10	82.0
2021-06-26 08:34:10	82.0
2021-06-26 08:39:10	82.0
2021-06-26 08:44:10	82.0
2021-06-26 08:49:10	82.0
2021-06-26 08:54:10	82.0
2021-06-26 08:59:10	82.0
2021-06-26 09:04:10	82.0
2021-06-26 09:09:10	82.0
